CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8V_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210713,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,56826,1160,48.89,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210714,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,56826,1160,48.89,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210715,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,56826,1160,48.89,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210716,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,56826,1160,48.89,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210717,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57124,1164,53.07,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210718,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57124,1164,53.07,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210719,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57124,1164,53.07,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210720,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57124,1164,53.07,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210721,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57124,1164,53.07,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210722,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57124,1164,53.07,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210723,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57124,1164,53.07,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210724,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,,,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57413,1171,56.79,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210725,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,,,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57413,1171,56.79,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210726,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,,,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57413,1171,56.79,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210727,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,,,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57413,1171,56.79,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210728,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,,,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57413,1171,56.79,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210729,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,,,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57413,1171,56.79,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210730,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57413,1171,56.79,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210731,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57620,1178,61.40,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210801,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57620,1178,61.40,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210802,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57620,1178,61.40,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210803,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57620,1178,61.40,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210804,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57620,1178,61.40,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210805,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57620,1178,61.40,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210806,2.00,0,1.00,1,1.00,1,4.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,57620,1178,61.40,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210807,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,57793,1183,62.77,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210808,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,57793,1183,62.77,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210809,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,57793,1183,62.77,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210810,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,57793,1183,62.77,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210811,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,57793,1183,62.77,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210812,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,57793,1183,62.77,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210813,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,57793,1183,62.77,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210814,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,57996,1184,64.03,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210815,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,57996,1184,64.03,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210816,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,57996,1184,64.03,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210817,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,57996,1184,64.03,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210818,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,57996,1184,64.03,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210819,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,57996,1184,64.03,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210820,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,57996,1184,64.03,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210821,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,58222,1188,65.03,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210822,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,58222,1188,65.03,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210823,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,58222,1188,65.03,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210824,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,58222,1188,65.03,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210825,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,58222,1188,65.03,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210826,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,58222,1188,65.03,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210827,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,58222,1188,65.03,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210828,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,58608,1189,66.08,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210829,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,58608,1189,66.08,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210830,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,58608,1189,66.08,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210831,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,58608,1189,66.08,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210901,2.00,0,0.00,,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,1.00,1,5.00,1,3.00,0,,,,,,,,,,,,58608,1189,66.08,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210902,0.00,,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,58608,1189,66.08,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210903,0.00,,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,58608,1189,66.08,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210904,0.00,,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,58883,1192,67.20,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210905,0.00,,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,58883,1192,67.20,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210906,0.00,,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,58883,1192,67.20,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210907,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,58883,1192,67.20,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210908,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,58883,1192,67.20,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210909,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,58883,1192,67.20,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210910,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,58883,1192,67.20,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210911,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,59275,1200,67.93,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210912,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,59275,1200,67.93,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210913,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,59275,1200,67.93,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210914,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,59275,1200,67.93,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210915,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,59275,1200,67.93,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210916,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,59275,1200,67.93,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210917,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,59275,1200,67.93,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210918,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,59666,1204,68.66,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210919,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,59666,1204,68.66,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210920,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,59666,1204,68.66,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210921,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,59666,1204,68.66,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210922,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,59666,1204,68.66,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210923,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,59666,1204,68.66,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210924,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,59666,1204,68.66,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210925,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,60100,1208,69.34,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210926,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,60100,1208,69.34,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210927,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,60100,1208,69.34,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210928,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,60100,1208,69.34,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210929,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,60100,1208,69.34,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20210930,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,60100,1208,69.34,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20211001,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,60100,1208,69.34,,,,,,,,
Canada,CAN,Manitoba,CAN_MB,STATE_TOTAL,20211002,2.00,0,1.00,1,1.00,1,2.00,1,0.00,,1.00,1,2.00,1,1.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,3.00,0,,,,,,,,,,,,60749,1211,70.13,,,,,,,,
